geometry,codarea,centroide,area,nome,id,microrregiao,mesorregiao,regiao_imediata,regiao_intermediaria,Pop_residente_estimada
"POLYGON ((-67.1247 -9.969900000000001, -67.1225 -9.985900000000001, -67.121 -9.990399999999999, -67.11539999999999 -10.0203, -67.11190000000001 -10.0421, -67.1079 -10.0619, -67.1003 -10.1038, -67.09520000000001 -10.1006, -67.0761 -10.088, -67.0762 -10.123, -67.0759 -10.1396, -67.07599999999999 -10.163, -67.0758 -10.1919, -67.07599999999999 -10.2024, -67.0707 -10.2024, -67.00239999999999 -10.2023, -67.00230000000001 -10.2297, -67.0009 -10.2293, -66.9991 -10.2304, -66.99760000000001 -10.2307, -66.9958 -10.2297, -66.99469999999999 -10.2278, -66.99509999999999 -10.2229, -66.9944 -10.2224, -66.9922 -10.2233, -66.98909999999999 -10.2218, -66.98909999999999 -10.2195, -66.992 -10.2173, -66.99469999999999 -10.2174, -66.99590000000001 -10.2179, -66.99679999999999 -10.2192, -66.998 -10.2198, -67.0005 -10.2185, -67.0008 -10.217, -66.9992 -10.2147, -66.9991 -10.2128, -66.99850000000001 -10.2119, -66.9941 -10.2114, -66.99339999999999 -10.2108, -66.9936 -10.2089, -66.99460000000001 -10.2078, -66.99469999999999 -10.2065, -66.9933 -10.2057, -66.99379999999999 -10.2045, -66.997 -10.2039, -66.9975 -10.203, -66.99679999999999 -10.2016, -66.9966 -10.1989, -66.9931 -10.1983, -66.9923 -10.1997, -66.9936 -10.2021, -66.9928 -10.2039, -66.99120000000001 -10.2038, -66.98999999999999 -10.203, -66.988 -10.2007, -66.9858 -10.1996, -66.9829 -10.1972, -66.9815 -10.1946, -66.9795 -10.1963, -66.9761 -10.1966, -66.97450000000001 -10.1961, -66.9756 -10.1938, -66.9786 -10.1913, -66.9811 -10.191, -66.9813 -10.1893, -66.97929999999999 -10.1889, -66.9764 -10.1875, -66.9756 -10.1854, -66.9743 -10.1851, -66.97239999999999 -10.1871, -66.973 -10.1884, -66.9753 -10.1884, -66.97620000000001 -10.189, -66.9764 -10.1907, -66.9736 -10.1921, -66.9722 -10.1919, -66.96939999999999 -10.1924, -66.9683 -10.1922, -66.96680000000001 -10.1904, -66.9637 -10.1883, -66.9635 -10.1874, -66.9641 -10.1849, -66.9609 -10.1827, -66.9602 -10.1834, -66.9603 -10.1851, -66.9594 -10.1862, -66.9567 -10.1874, -66.9567 -10.1884, -66.95829999999999 -10.1886, -66.9593 -10.1907, -66.9589 -10.1919, -66.9562 -10.1912, -66.9533 -10.1888, -66.95140000000001 -10.1867, -66.9511 -10.1855, -66.9513 -10.1823, -66.9499 -10.1754, -66.9482 -10.1723, -66.9477 -10.1695, -66.94580000000001 -10.1668, -66.94580000000001 -10.1653, -66.947 -10.1638, -66.9468 -10.1599, -66.94580000000001 -10.1583, -66.94199999999999 -10.1553, -66.93940000000001 -10.1543, -66.9341 -10.1556, -66.9328 -10.1544, -66.9345 -10.1506, -66.93470000000001 -10.1481, -66.9341 -10.1474, -66.931 -10.1489, -66.9295 -10.1474, -66.9269 -10.1464, -66.9254 -10.1452, -66.9243 -10.1432, -66.9207 -10.1451, -66.9183 -10.1447, -66.91630000000001 -10.1449, -66.91549999999999 -10.1454, -66.91370000000001 -10.1481, -66.9127 -10.1485, -66.91070000000001 -10.1465, -66.9109 -10.1407, -66.9114 -10.1389, -66.91249999999999 -10.1374, -66.9152 -10.1355, -66.91840000000001 -10.135, -66.9192 -10.1337, -66.919 -10.1306, -66.9178 -10.1298, -66.9161 -10.1299, -66.9145 -10.1291, -66.9136 -10.1296, -66.9135 -10.1317, -66.9119 -10.1328, -66.9093 -10.1322, -66.9087 -10.131, -66.90949999999999 -10.1297, -66.9105 -10.1257, -66.9096 -10.1253, -66.9057 -10.1264, -66.9034 -10.1276, -66.9019 -10.1266, -66.9021 -10.1237, -66.9002 -10.1224, -66.8967 -10.123, -66.8961 -10.1214, -66.89790000000001 -10.12, -66.89709999999999 -10.1176, -66.898 -10.1158, -66.8973 -10.1147, -66.8976 -10.1129, -66.8986 -10.1114, -66.89790000000001 -10.1105, -66.8952 -10.1101, -66.89449999999999 -10.1104, -66.8938 -10.1127, -66.89109999999999 -10.1146, -66.88930000000001 -10.115, -66.8887 -10.1143, -66.8892 -10.1106, -66.88939999999999 -10.1057, -66.8892 -10.1029, -66.8878 -10.0993, -66.8862 -10.099, -66.8852 -10.1007, -66.8867 -10.1041, -66.8865 -10.1069, -66.8854 -10.1085, -66.8837 -10.1086, -66.88209999999999 -10.1074, -66.88030000000001 -10.1053, -66.8801 -10.1043, -66.88209999999999 -10.1009, -66.8801 -10.0968, -66.8789 -10.0975, -66.8772 -10.101, -66.8763 -10.1017, -66.8742 -10.102, -66.8732 -10.1014, -66.8711 -10.0949, -66.8715 -10.0935, -66.8736 -10.0933, -66.87479999999999 -10.0916, -66.87479999999999 -10.0905, -66.8729 -10.0879, -66.87269999999999 -10.0868, -66.87609999999999 -10.0838, -66.87520000000001 -10.082, -66.87390000000001 -10.0808, -66.8723 -10.0804, -66.87090000000001 -10.0808, -66.8663 -10.085, -66.8652 -10.0843, -66.86490000000001 -10.083, -66.86239999999999 -10.0833, -66.8603 -10.0832, -66.8554 -10.0844, -66.8532 -10.0828, -66.8527 -10.0815, -66.851 -10.0822, -66.85120000000001 -10.0836, -66.8535 -10.0851, -66.85299999999999 -10.0872, -66.85080000000001 -10.0873, -66.8497 -10.0858, -66.8486 -10.0857, -66.84399999999999 -10.0863, -66.84310000000001 -10.086, -66.8404 -10.0834, -66.83799999999999 -10.0833, -66.8373 -10.0819, -66.83839999999999 -10.0785, -66.8395 -10.0771, -66.8398 -10.0758, -66.83929999999999 -10.0742, -66.83969999999999 -10.0726, -66.8407 -10.0714, -66.84050000000001 -10.0701, -66.8382 -10.0691, -66.8359 -10.0687, -66.8339 -10.0665, -66.8342 -10.0655, -66.8364 -10.0643, -66.8365 -10.0628, -66.8349 -10.0611, -66.8323 -10.0596, -66.8278 -10.0607, -66.8253 -10.0607, -66.8223 -10.0595, -66.819 -10.0555, -66.8181 -10.0527, -66.8173 -10.0517, -66.8125 -10.0494, -66.8112 -10.0492, -66.80800000000001 -10.0497, -66.80670000000001 -10.0485, -66.80759999999999 -10.0456, -66.80629999999999 -10.0444, -66.8043 -10.0453, -66.8022 -10.0434, -66.80240000000001 -10.0427, -66.8058 -10.0411, -66.80759999999999 -10.0388, -66.80710000000001 -10.0371, -66.80459999999999 -10.0363, -66.8021 -10.0358, -66.80070000000001 -10.0349, -66.79989999999999 -10.0324, -66.7975 -10.0288, -66.7946 -10.0278, -66.7928 -10.0277, -66.7919 -10.0267, -66.7924 -10.0243, -66.7908 -10.0233, -66.79000000000001 -10.022, -66.7885 -10.0214, -66.7851 -10.0208, -66.7804 -10.0178, -66.7783 -10.0174, -66.7719 -10.0212, -66.771 -10.0203, -66.77079999999999 -10.0165, -66.7722 -10.0145, -66.7728 -10.0115, -66.7706 -10.0094, -66.7672 -10.0087, -66.76519999999999 -10.0075, -66.764 -10.0061, -66.7637 -10.0029, -66.7645 -10.0008, -66.76349999999999 -9.9992, -66.76130000000001 -9.9984, -66.75749999999999 -9.9991, -66.7552 -10.0003, -66.7533 -10.0006, -66.7527 -9.999499999999999, -66.7525 -9.9971, -66.75149999999999 -9.994199999999999, -66.75060000000001 -9.9932, -66.7491 -9.9941, -66.7471 -9.9947, -66.74469999999999 -9.9963, -66.7419 -9.996700000000001, -66.73950000000001 -9.994999999999999, -66.73699999999999 -9.9918, -66.7355 -9.9894, -66.73390000000001 -9.985799999999999, -66.7349 -9.984, -66.7347 -9.9831, -66.7323 -9.9815, -66.72880000000001 -9.98, -66.7272 -9.980499999999999, -66.72320000000001 -9.9831, -66.7213 -9.9834, -66.7195 -9.9819, -66.71939999999999 -9.9808, -66.7222 -9.9796, -66.7223 -9.9779, -66.7217 -9.9765, -66.71850000000001 -9.973699999999999, -66.71639999999999 -9.9734, -66.7158 -9.974, -66.7153 -9.9765, -66.7136 -9.9786, -66.7123 -9.9785, -66.7107 -9.976800000000001, -66.70950000000001 -9.9762, -66.7059 -9.976699999999999, -66.7045 -9.975899999999999, -66.7013 -9.9727, -66.7002 -9.972, -66.6977 -9.9712, -66.6952 -9.9709, -66.6942 -9.9704, -66.6943 -9.9686, -66.69499999999999 -9.966799999999999, -66.69 -9.9659, -66.68640000000001 -9.965999999999999, -66.68259999999999 -9.965, -66.6812 -9.965, -66.67829999999999 -9.9672, -66.6769 -9.967700000000001, -66.6751 -9.9671, -66.675 -9.9649, -66.6759 -9.9628, -66.6759 -9.960599999999999, -66.67749999999999 -9.9589, -66.67740000000001 -9.9574, -66.6747 -9.9564, -66.6724 -9.956799999999999, -66.6704 -9.9579, -66.66970000000001 -9.9598, -66.66849999999999 -9.9594, -66.66840000000001 -9.9579, -66.6692 -9.954700000000001, -66.6692 -9.9534, -66.6666 -9.949299999999999, -66.6639 -9.949299999999999, -66.66330000000001 -9.947699999999999, -66.6657 -9.947100000000001, -66.6662 -9.944699999999999, -66.66419999999999 -9.9383, -66.66249999999999 -9.9367, -66.6611 -9.9367, -66.6593 -9.9361, -66.6576 -9.934900000000001, -66.6564 -9.935700000000001, -66.6554 -9.938700000000001, -66.6557 -9.940300000000001, -66.65470000000001 -9.9412, -66.6533 -9.9407, -66.65349999999999 -9.9376, -66.6519 -9.9351, -66.6503 -9.936199999999999, -66.6514 -9.940300000000001, -66.6512 -9.941700000000001, -66.64919999999999 -9.944000000000001, -66.64660000000001 -9.9457, -66.6416 -9.946400000000001, -66.64109999999999 -9.947800000000001, -66.6425 -9.948700000000001, -66.64230000000001 -9.9498, -66.64060000000001 -9.9495, -66.6384 -9.9503, -66.637 -9.9499, -66.6369 -9.947100000000001, -66.63639999999999 -9.943099999999999, -66.63549999999999 -9.9405, -66.6328 -9.9374, -66.6323 -9.935, -66.6311 -9.9353, -66.6306 -9.936500000000001, -66.6292 -9.9361, -66.6264 -9.9345, -66.62560000000001 -9.933299999999999, -66.62609999999999 -9.9305, -66.62739999999999 -9.9298, -66.6292 -9.9298, -66.63290000000001 -9.928699999999999, -66.6343 -9.9275, -66.6362 -9.927, -66.6362 -9.925000000000001, -66.6354 -9.922599999999999, -66.63290000000001 -9.920400000000001, -66.6297 -9.9206, -66.62779999999999 -9.920400000000001, -66.62649999999999 -9.9192, -66.6297 -9.913600000000001, -66.6344 -9.9133, -66.63549999999999 -9.9124, -66.63460000000001 -9.9107, -66.63120000000001 -9.9078, -66.6289 -9.906499999999999, -66.62390000000001 -9.9053, -66.6237 -9.9039, -66.6251 -9.9031, -66.62730000000001 -9.8996, -66.62690000000001 -9.898, -66.64660000000001 -9.8894, -66.70269999999999 -9.8649, -66.73560000000001 -9.8506, -66.8103 -9.818, -66.8771 -9.7888, -67.0347 -9.719799999999999, -67.0986 -9.691800000000001, -67.13500000000001 -9.6759, -67.13460000000001 -9.6782, -67.1366 -9.678599999999999, -67.1388 -9.6812, -67.1396 -9.684200000000001, -67.14109999999999 -9.6845, -67.1429 -9.683999999999999, -67.14579999999999 -9.6846, -67.1465 -9.686500000000001, -67.146 -9.6881, -67.14919999999999 -9.687799999999999, -67.1507 -9.6869, -67.1521 -9.6854, -67.1571 -9.6867, -67.1576 -9.6877, -67.158 -9.6913, -67.1609 -9.687799999999999, -67.1615 -9.6853, -67.1634 -9.686999999999999, -67.1662 -9.689, -67.16679999999999 -9.686999999999999, -67.1687 -9.6854, -67.1703 -9.685, -67.17189999999999 -9.688499999999999, -67.1743 -9.689299999999999, -67.1748 -9.6904, -67.1733 -9.692399999999999, -67.1756 -9.692600000000001, -67.1777 -9.6922, -67.1794 -9.6914, -67.182 -9.6919, -67.1833 -9.692500000000001, -67.1857 -9.6921, -67.1878 -9.692399999999999, -67.18899999999999 -9.6938, -67.1896 -9.6958, -67.1925 -9.6988, -67.1892 -9.6989, -67.1878 -9.6996, -67.1889 -9.701499999999999, -67.19199999999999 -9.702999999999999, -67.1935 -9.704599999999999, -67.19280000000001 -9.7066, -67.1917 -9.7073, -67.1909 -9.7057, -67.1895 -9.7075, -67.1879 -9.711399999999999, -67.18510000000001 -9.710000000000001, -67.17440000000001 -9.738200000000001, -67.1151 -9.8956, -67.1023 -9.929500000000001, -67.1002 -9.928599999999999, -67.0951 -9.942299999999999, -67.0962 -9.9427, -67.0903 -9.9573, -67.0925 -9.9582, -67.1247 -9.969900000000001))",1200013,"[-66.9502, -9.9339]",1811.613,Acrelândia,1200013,Rio Branco,Vale do Acre,Rio Branco,Rio Branco,15721.0
